Location,Year,Value,rural pop,urban pop,electric_rural,Value_class
FRA,1994,341616.0,25.257,74.743,86281.95312,High
FRA,1995,358779.0,25.088,74.912,90010.47551999999,High
FRA,1996,378225.0,24.918,75.082,94246.1055,High
FRA,1997,375935.0,24.75,75.25,93043.9125,High
FRA,1998,368500.0,24.583,75.417,90588.355,High
FRA,1999,374914.0,24.386,75.614,91426.52804,High
FRA,2000,395200.0,24.129,75.871,95357.808,High
FRA,2001,401256.0,23.873,76.127,95791.84488,High
FRA,2002,416500.0,23.62,76.38,98377.3,High
FRA,2003,420669.0,23.368,76.632,98301.93192,High
FRA,2004,427698.0,23.117,76.883,98870.94666,High
FRA,2005,429977.0,22.87,77.13,98335.7399,High
FRA,2006,428675.0,22.623,77.377,96979.14525,High
FRA,2007,418609.0,22.379,77.621,93680.50811,High
FRA,2008,418298.0,22.132,77.868,92577.71336,High
FRA,2009,389998.0,21.883,78.117,85343.26234,High
FRA,2010,407878.0,21.631,78.369,88228.09018,High
FRA,2011,421073.0,21.378,78.622,90016.98594,High
FRA,2012,404880.0,21.122,78.878,85518.7536,High
FRA,2013,403695.0,20.865,79.135,84230.96174999999,High
FRA,2014,415857.0,20.606,79.394,85691.49342000001,High
FRA,2015,105209.8117405583,20.345,79.655,21404.936198616582,Medium
FRA,1960,180212.25889755905,38.12,61.88,68696.9130917495,Medium
FRA,1961,180212.25889755905,37.393,62.607,67386.76996956425,Medium
FRA,1962,180212.25889755905,36.511,63.489,65797.2978460878,Medium
FRA,1963,180212.25889755905,35.298,64.702,63611.3231456604,Medium
FRA,1964,180212.25889755905,34.102,65.898,61455.98452924559,Medium
FRA,1965,180212.25889755905,32.929,67.071,59342.09473237723,Medium
FRA,1966,180212.25889755905,31.775,68.225,57262.44526469938,Medium
FRA,1967,180212.25889755905,30.643,69.357,55222.44249397902,Medium
FRA,1968,180212.25889755905,29.762,70.238,53634.77249309152,Medium
FRA,1969,180212.25889755905,29.352,70.648,52895.90223161153,Medium
FRA,1970,180212.25889755905,28.945,71.055,52162.438337898464,Medium
FRA,1971,180212.25889755905,28.541,71.459,51434.38081195232,Medium
FRA,1972,180212.25889755905,28.14,71.86,50711.72965377312,Medium
FRA,1973,180212.25889755905,27.744,72.256,49998.08910853879,Medium
FRA,1974,180402.0,27.35,72.65,49339.94700000001,High
FRA,1975,178514.0,27.074,72.926,48330.88036,Medium
FRA,1976,194866.0,27.003,72.997,52619.66598,High
FRA,1977,202555.0,26.932,73.068,54552.1126,High
FRA,1978,217293.0,26.86,73.14,58364.8998,High
FRA,1979,231064.0,26.789,73.211,61899.73496,High
FRA,1980,246671.0,26.718,73.282,65905.55777999999,High
FRA,1981,264542.0,26.648,73.352,70495.15216,High
FRA,1982,266454.0,26.575,73.425,70810.1505,High
FRA,1983,283369.0,26.5,73.5,75092.785,High
FRA,1984,309806.0,26.425,73.575,81866.2355,High
FRA,1985,328573.0,26.35,73.65,86578.98550000001,High
FRA,1986,346299.0,26.275,73.725,90990.06225,High
FRA,1987,360746.0,26.2,73.8,94515.452,High
FRA,1988,373318.0,26.125,73.875,97529.3275,High
FRA,1989,387468.0,26.05,73.95,100935.414,High
FRA,1990,401151.0,25.944,74.056,104074.61544,High
FRA,1991,434915.0,25.771,74.229,112081.94465,High
FRA,1992,443130.0,25.599,74.401,113436.8487,High
FRA,1993,451685.0,25.428,74.572,114854.4618,High
FRA,1994,455505.0,25.257,74.743,115046.89785,High
FRA,1995,472600.0,25.088,74.912,118565.888,High
FRA,1996,490853.0,24.918,75.082,122310.75054,High
FRA,1997,482056.0,24.75,75.25,119308.86,High
FRA,1998,487765.0,24.583,75.417,119907.26995,High
FRA,1999,502473.0,24.386,75.614,122533.06578,High
FRA,2000,516108.0,24.129,75.871,124531.69932,High
FRA,2001,525950.0,23.873,76.127,125560.0435,High
FRA,2002,534838.0,23.62,76.38,126328.7356,High
FRA,2003,542213.0,23.368,76.632,126704.33384,High
FRA,2004,549322.0,23.117,76.883,126986.76674,High
FRA,2005,550035.0,22.87,77.13,125793.0045,High
FRA,2006,549180.0,22.623,77.377,124240.9914,High
FRA,2007,544013.0,22.379,77.621,121744.66927,High
FRA,2008,548156.0,22.132,77.868,121317.88592000002,High
FRA,2009,511997.0,21.883,78.117,112040.30351,High
FRA,2010,544112.0,21.631,78.369,117696.86672,High
FRA,2011,536431.0,21.378,78.622,114678.21918,High
FRA,2012,541182.0,21.122,78.878,114308.46204,High
FRA,2013,548505.0,20.865,79.135,114445.56824999998,High
FRA,2014,539416.0,20.606,79.394,111152.06096000002,High
FRA,2015,105209.8117405583,20.345,79.655,21404.936198616582,Medium
DEU,1960,180212.25889755905,28.616,71.384,51569.54000612549,Medium
DEU,1961,180212.25889755905,28.303,71.697,51005.475635776136,Medium
DEU,1962,180212.25889755905,28.238,71.762,50888.33766749273,Medium
DEU,1963,180212.25889755905,28.174,71.826,50773.00182179829,Medium
DEU,1964,180212.25889755905,28.109,71.89099999999999,50655.86385351487,Medium
DEU,1965,180212.25889755905,28.045,71.955,50540.52800782044,Medium
DEU,1966,180212.25889755905,27.981,72.019,50425.192162126,Medium
DEU,1967,180212.25889755905,27.917,72.083,50309.85631643157,Medium
DEU,1968,180212.25889755905,27.853,72.14699999999999,50194.52047073712,Medium
DEU,1969,180212.25889755905,27.789,72.211,50079.18462504269,Medium
DEU,1970,180212.25889755905,27.726,72.274,49965.65090193722,Medium
DEU,1971,180212.25889755905,27.668,72.332,49861.12779177664,Medium
DEU,1972,180212.25889755905,27.611,72.389,49758.40680420504,Medium
DEU,1973,180212.25889755905,27.554,72.446,49655.68581663342,Medium
DEU,1974,13640.0,27.497,72.503,3750.5908,Low
DEU,1975,23266.0,27.44,72.56,6384.1904,Low
DEU,1976,27819.0,27.383,72.617,7617.676770000001,Low
DEU,1977,38917.0,27.326,72.674,10634.45942,Low
DEU,1978,41339.0,27.27,72.73,11273.1453,Low
DEU,1979,49009.0,27.213,72.787,13336.81917,Low
DEU,1980,52483.0,27.156,72.844,14252.283479999998,Medium
DEU,1981,62178.0,27.011,72.989,16794.89958,Medium
DEU,1982,70256.0,26.893,73.107,18893.94608,Medium
DEU,1983,73933.0,26.897,73.10300000000001,19885.75901,Medium
DEU,1984,98787.0,27.057,72.943,26728.79859,Medium
DEU,1985,131479.0,27.289,72.711,35879.30431,Medium
DEU,1986,123567.0,27.383,72.617,33836.351610000005,Medium
DEU,1987,134408.0,27.164,72.836,36510.58912,Medium
DEU,1988,148449.0,27.001,72.999,40082.714490000006,Medium
DEU,1989,152992.0,27.024,72.976,41344.55808,Medium
DEU,1990,144385.0,26.882,73.118,38813.5757,Medium
DEU,1991,139286.0,26.731,73.269,37232.54066,Medium
DEU,1992,150359.0,26.64,73.36,40055.6376,Medium
DEU,1993,144829.0,26.503,73.497,38384.02987,Medium
DEU,1994,142609.0,26.29,73.71000000000001,37491.90609999999,Medium
DEU,1995,145084.0,26.078,73.922,37835.00552,Medium
DEU,1996,151761.0,25.867,74.133,39256.01787,Medium
DEU,1997,161329.0,25.658,74.342,41393.79482,Medium
DEU,1998,153026.0,25.449,74.551,38943.58674,Medium
DEU,1999,160816.0,25.242,74.758,40593.17472,Medium
DEU,2000,160707.0,25.035,74.965,40232.99745,Medium
DEU,2001,162316.0,24.83,75.17,40303.0628,Medium
DEU,2002,156287.0,24.626,75.374,38487.23662,Medium
DEU,2003,156456.0,24.423,75.577,38211.24888,Medium
DEU,2004,158378.0,24.221,75.779,38360.73538,Medium
DEU,2005,154612.0,24.02,75.98,37137.8024,Medium
DEU,2006,158711.0,23.821,76.179,37806.54731,Medium
DEU,2007,133229.0,23.622,76.378,31471.35438,Medium
DEU,2008,140710.0,23.425,76.575,32961.317500000005,Medium
DEU,2009,127690.0,23.229,76.771,29661.1101,Medium
DEU,2010,132971.0,23.034,76.96600000000001,30628.54014,Medium
DEU,2011,102241.0,22.84,77.16,23351.8444,Medium
DEU,2012,94180.0,22.83,77.17,21501.294,Medium
DEU,2013,92127.0,22.82,77.18,21023.3814,Medium
DEU,2014,91800.0,22.81,77.19,20939.58,Medium
DEU,2015,105209.8117405583,22.8,77.2,23987.83707684729,Medium
DEU,1960,180212.25889755905,28.616,71.384,51569.54000612549,Medium
DEU,1961,180212.25889755905,28.303,71.697,51005.475635776136,Medium
DEU,1962,180212.25889755905,28.238,71.762,50888.33766749273,Medium
DEU,1963,180212.25889755905,28.174,71.826,50773.00182179829,Medium
DEU,1964,180212.25889755905,28.109,71.89099999999999,50655.86385351487,Medium
DEU,1965,180212.25889755905,28.045,71.955,50540.52800782044,Medium
DEU,1966,180212.25889755905,27.981,72.019,50425.192162126,Medium
DEU,1967,180212.25889755905,27.917,72.083,50309.85631643157,Medium
DEU,1968,180212.25889755905,27.853,72.14699999999999,50194.52047073712,Medium
DEU,1969,180212.25889755905,27.789,72.211,50079.18462504269,Medium
DEU,1970,180212.25889755905,27.726,72.274,49965.65090193722,Medium
DEU,1971,180212.25889755905,27.668,72.332,49861.12779177664,Medium
DEU,1972,180212.25889755905,27.611,72.389,49758.40680420504,Medium
DEU,1973,180212.25889755905,27.554,72.446,49655.68581663342,Medium
DEU,1974,365443.0,27.497,72.503,100485.86171,High
DEU,1975,360320.0,27.44,72.56,98871.808,High
DEU,1976,393867.0,27.383,72.617,107852.60061,High
DEU,1977,398391.0,27.326,72.674,108864.32466,High
DEU,1978,418126.0,27.27,72.73,114022.9602,High
DEU,1979,436893.0,27.213,72.787,118891.69209,High
DEU,1980,436628.0,27.156,72.844,118570.69968,High
DEU,1981,437407.0,27.011,72.989,118148.00477,High
DEU,1982,437141.0,26.893,73.107,117560.32913,High
DEU,1983,445392.0,26.897,73.10300000000001,119797.08624,High
DEU,1984,470143.0,27.057,72.943,127206.59150999998,High
DEU,1985,487043.0,27.289,72.711,132909.16427,High
DEU,1986,487367.0,27.383,72.617,133455.70561,High
DEU,1987,495744.0,27.164,72.836,134663.90016,High
DEU,1988,510027.0,27.001,72.999,137712.39027,High
DEU,1989,518891.0,27.024,72.976,140225.10384000005,High
DEU,1990,508582.0,26.882,73.118,136717.01324,High
DEU,1991,500577.0,26.731,73.269,133809.23786999998,High
DEU,1992,498781.0,26.64,73.36,132875.25840000002,High
DEU,1993,488221.0,26.503,73.497,129393.21163,High
DEU,1994,490899.0,26.29,73.71000000000001,129057.34709999998,High
DEU,1995,498929.0,26.078,73.922,130110.70462,High
DEU,1996,516331.0,25.867,74.133,133559.33977,High
DEU,1997,512752.0,25.658,74.342,131561.90816000002,High
DEU,1998,517621.0,25.449,74.551,131729.36828999998,High
DEU,1999,518184.0,25.242,74.758,130800.00528,High
DEU,2000,538489.0,25.035,74.965,134810.72115,High
DEU,2001,548166.0,24.83,75.17,136109.6178,High
DEU,2002,549288.0,24.626,75.374,135267.66288000002,High
DEU,2003,569427.0,24.423,75.577,139071.15621,High
DEU,2004,578227.0,24.221,75.779,140052.36167,High
DEU,2005,582736.0,24.02,75.98,139973.1872,High
DEU,2006,598834.0,23.821,76.179,142648.24714,High
DEU,2007,600512.0,23.622,76.378,141852.94464,High
DEU,2008,600969.0,23.425,76.575,140776.98825,High
DEU,2009,558549.0,23.229,76.771,129745.34721,High
DEU,2010,594832.0,23.034,76.96600000000001,137013.60288,High
DEU,2011,576916.0,22.84,77.16,131767.6144,High
DEU,2012,592740.0,22.83,77.17,135322.542,High
DEU,2013,601817.0,22.82,77.18,137334.6394,High
DEU,2014,591952.0,22.81,77.19,135024.2512,High
DEU,2015,105209.8117405583,22.8,77.2,23987.83707684729,Medium
GRC,1960,180212.25889755905,44.064,55.936,79408.72976062041,Medium
GRC,1961,180212.25889755905,43.547,56.453,78477.03238212003,Medium
GRC,1962,180212.25889755905,42.66,57.34,76878.54964569869,Medium
GRC,1963,180212.25889755905,41.778,58.222,75289.07752222221,Medium
GRC,1964,180212.25889755905,40.901,59.099,73708.61601169064,Medium
GRC,1965,180212.25889755905,40.031,59.969,72140.76935928187,Medium
GRC,1966,180212.25889755905,39.167,60.833,70583.73544240695,Medium
GRC,1967,180212.25889755905,38.309,61.691,69037.5142610659,Medium
GRC,1968,180212.25889755905,37.457,62.543,67502.10581525869,Medium
GRC,1969,180212.25889755905,36.615,63.385,65984.71859534126,Medium
GRC,1970,180212.25889755905,35.78,64.22,64479.94623354663,Medium
GRC,1971,180212.25889755905,35.049,64.951,63162.59462100547,Medium
GRC,1972,180212.25889755905,34.546,65.45400000000001,62256.12695875075,Medium
GRC,1973,180212.25889755905,34.048,65.952,61358.669909440905,Medium
GRC,1974,180212.25889755905,33.552,66.44800000000001,60464.81710530901,Medium
GRC,1975,180212.25889755905,33.06,66.94,59578.17279153302,Medium
GRC,1976,180212.25889755905,32.571,67.429,58696.93484552396,Medium
GRC,1977,180212.25889755905,32.088,67.912,57826.50963504874,Medium
GRC,1978,180212.25889755905,31.607,68.393,56959.68866975149,Medium
GRC,1979,180212.25889755905,31.13,68.87,56100.07619481013,Medium
GRC,1980,180212.25889755905,30.657,69.343,55247.67221022468,Medium
GRC,1981,180212.25889755905,30.254,69.746,54521.41680686752,Medium
GRC,1982,180212.25889755905,30.06,69.94,54171.80502460625,Medium
GRC,1983,180212.25889755905,29.866,70.134,53822.19324234498,Medium
GRC,1984,180212.25889755905,29.673,70.327,53474.38358267269,Medium
GRC,1985,180212.25889755905,29.482,70.518,53130.178168178354,Medium
GRC,1986,180212.25889755905,29.291,70.709,52785.97275368402,Medium
GRC,1987,180212.25889755905,29.1,70.9,52441.76733918969,Medium
GRC,1988,180212.25889755905,28.91,71.09,52099.364047284325,Medium
GRC,1989,180212.25889755905,28.721,71.279,51758.762877967936,Medium
GRC,1990,180212.25889755905,28.533,71.467,51419.96383124053,Medium
GRC,1991,180212.25889755905,28.365,71.635,51117.20723629262,Medium
GRC,1992,180212.25889755905,28.243,71.757,50897.3482804376,Medium
GRC,1993,180212.25889755905,28.122,71.878,50679.29144717156,Medium
GRC,1994,180212.25889755905,28.002,71.998,50463.03673649448,Medium
GRC,1995,180212.25889755905,27.881,72.119,50244.97990322844,Medium
GRC,1996,180212.25889755905,27.761,72.239,50028.72519255136,Medium
GRC,1997,180212.25889755905,27.642,72.358,49814.27260446327,Medium
GRC,1998,180212.25889755905,27.522,72.47800000000001,49598.01789378619,Medium
GRC,1999,180212.25889755905,27.403,72.59700000000001,49383.5653056981,Medium
GRC,2000,180212.25889755905,27.284,72.71600000000001,49169.112717610005,Medium
GRC,2001,180212.25889755905,27.087,72.913,48814.09456758182,Medium
GRC,2002,180212.25889755905,26.697,73.303,48111.26675788133,Medium
GRC,2003,180212.25889755905,26.311,73.689,47415.64743853676,Medium
GRC,2004,180212.25889755905,25.927,74.07300000000001,46723.63236437013,Medium
GRC,2005,180212.25889755905,25.548,74.452,46040.62790314839,Medium
GRC,2006,180212.25889755905,25.173,74.827,45364.83193228254,Medium
GRC,2007,180212.25889755905,24.801,75.199,44694.442329183614,Medium
GRC,2008,180212.25889755905,24.432,75.568,44029.45909385163,Medium
GRC,2009,180212.25889755905,24.068,75.932,43373.48647146452,Medium
GRC,2010,180212.25889755905,23.708,76.292,42724.7223394333,Medium
GRC,2011,180212.25889755905,23.351,76.649,42081.36457516901,Medium
GRC,2012,180212.25889755905,22.996,77.004,41441.61105608268,Medium
GRC,2013,180212.25889755905,22.645,77.355,40809.06602735224,Medium
GRC,2014,180212.25889755905,22.298,77.702,40183.72948897771,Medium
GRC,2015,105209.8117405583,21.954,78.04599999999999,23097.76206952217,Medium
GRC,1960,180212.25889755905,44.064,55.936,79408.72976062041,Medium
GRC,1961,180212.25889755905,43.547,56.453,78477.03238212003,Medium
GRC,1962,180212.25889755905,42.66,57.34,76878.54964569869,Medium
GRC,1963,180212.25889755905,41.778,58.222,75289.07752222221,Medium
GRC,1964,180212.25889755905,40.901,59.099,73708.61601169064,Medium
GRC,1965,180212.25889755905,40.031,59.969,72140.76935928187,Medium
GRC,1966,180212.25889755905,39.167,60.833,70583.73544240695,Medium
GRC,1967,180212.25889755905,38.309,61.691,69037.5142610659,Medium
GRC,1968,180212.25889755905,37.457,62.543,67502.10581525869,Medium
GRC,1969,180212.25889755905,36.615,63.385,65984.71859534126,Medium
GRC,1970,180212.25889755905,35.78,64.22,64479.94623354663,Medium
GRC,1971,180212.25889755905,35.049,64.951,63162.59462100547,Medium
GRC,1972,180212.25889755905,34.546,65.45400000000001,62256.12695875075,Medium
GRC,1973,180212.25889755905,34.048,65.952,61358.669909440905,Medium
GRC,1974,14196.0,33.552,66.44800000000001,4763.04192,Low
GRC,1975,15151.0,33.06,66.94,5008.9206,Low
GRC,1976,16661.0,32.571,67.429,5426.65431,Low
GRC,1977,17700.0,32.088,67.912,5679.576,Low
GRC,1978,19744.0,31.607,68.393,6240.486080000001,Low
GRC,1979,20739.0,31.13,68.87,6456.050699999999,Low
GRC,1980,21288.0,30.657,69.343,6526.26216,Low
GRC,1981,21829.0,30.254,69.746,6604.145660000001,Low
GRC,1982,21763.0,30.06,69.94,6541.957799999999,Low
GRC,1983,22262.0,29.866,70.134,6648.76892,Low
GRC,1984,23070.0,29.673,70.327,6845.5611,Low
GRC,1985,25737.0,29.482,70.518,7587.782339999999,Low
GRC,1986,26126.0,29.291,70.709,7652.56666,Low
GRC,1987,27855.0,29.1,70.9,8105.805000000001,Low
GRC,1988,30614.0,28.91,71.09,8850.5074,Low
GRC,1989,31616.0,28.721,71.279,9080.43136,Low
GRC,1990,32146.0,28.533,71.467,9172.218180000002,Low
GRC,1991,32858.0,28.365,71.635,9320.1717,Low
GRC,1992,34360.0,28.243,71.757,9704.294799999998,Low
GRC,1993,35192.0,28.122,71.878,9896.69424,Low
GRC,1994,37379.0,28.002,71.998,10466.86758,Low
GRC,1995,38382.0,27.881,72.119,10701.28542,Low
GRC,1996,39297.0,27.761,72.239,10909.24017,Low
GRC,1997,40157.0,27.642,72.358,11100.19794,Low
GRC,1998,42754.0,27.522,72.47800000000001,11766.75588,Low
GRC,1999,45793.0,27.403,72.59700000000001,12548.65579,Low
GRC,2000,49863.0,27.284,72.71600000000001,13604.62092,Low
GRC,2001,49730.0,27.087,72.913,13470.3651,Low
GRC,2002,50608.0,26.697,73.303,13510.81776,Low
GRC,2003,54337.0,26.311,73.689,14296.60807,Medium
GRC,2004,54889.0,25.927,74.07300000000001,14231.07103,Medium
GRC,2005,55740.0,25.548,74.452,14240.4552,Medium
GRC,2006,56547.0,25.173,74.827,14234.57631,Medium
GRC,2007,59088.0,24.801,75.199,14654.414879999998,Medium
GRC,2008,59407.0,24.432,75.568,14514.31824,Medium
GRC,2009,56073.0,24.068,75.932,13495.64964,Medium
GRC,2010,53389.0,23.708,76.292,12657.46412,Medium
GRC,2011,53913.0,23.351,76.649,12589.22463,Medium
GRC,2012,53654.0,22.996,77.004,12338.27384,Medium
GRC,2013,52560.0,22.645,77.355,11902.212,Medium
GRC,2014,46702.0,22.298,77.702,10413.611959999998,Low
GRC,2015,105209.8117405583,21.954,78.04599999999999,23097.76206952217,Medium
HUN,1960,180212.25889755905,44.089,55.911,79453.78282534481,Medium
HUN,1961,180212.25889755905,43.665,56.335,78689.68284761916,Medium
HUN,1962,180212.25889755905,43.242,56.758,77927.38499248248,Medium
HUN,1963,180212.25889755905,42.819,57.181,77165.0871373458,Medium
HUN,1964,180212.25889755905,42.397,57.603,76404.5914047981,Medium
HUN,1965,180212.25889755905,41.978,58.022,75649.50204001734,Medium
HUN,1966,180212.25889755905,41.559,58.441,74894.41267523656,Medium
HUN,1967,180212.25889755905,41.141,58.859,74141.12543304477,Medium
HUN,1968,180212.25889755905,40.724,59.276,73389.64031344194,Medium
HUN,1969,180212.25889755905,40.309,59.691,72641.75943901707,Medium
HUN,1970,180212.25889755905,39.888,60.112,71883.06582905835,Medium
HUN,1971,180212.25889755905,39.461,60.539,71113.55948356577,Medium
HUN,1972,180212.25889755905,39.035,60.965,70345.85526066217,Medium
HUN,1973,180212.25889755905,38.612,61.388,69583.5574055255,Medium
HUN,1974,180212.25889755905,38.19,61.81,68823.0616729778,Medium
HUN,1975,180212.25889755905,37.769,62.231,68064.36806301906,Medium
HUN,1976,180212.25889755905,37.35,62.65,67309.27869823831,Medium
HUN,1977,180212.25889755905,36.934,63.066,66559.59570122446,Medium
HUN,1978,180212.25889755905,36.52,63.48,65813.51694938856,Medium
HUN,1979,180212.25889755905,36.107,63.893,65069.240320141645,Medium
HUN,1980,180212.25889755905,35.809,64.191,64532.20778862691,Medium
HUN,1981,180212.25889755905,35.628,64.372,64206.02360002234,Medium
HUN,1982,180212.25889755905,35.447,64.553,63879.83941141776,Medium
HUN,1983,2302.0,35.266,64.73400000000001,811.82332,Low
HUN,1984,3536.0,35.085,64.91499999999999,1240.6056,Low
HUN,1985,6072.0,34.905,65.095,2119.4316000000003,Low
HUN,1986,6964.0,34.726,65.274,2418.31864,Low
HUN,1987,10316.0,34.547,65.453,3563.8685199999995,Low
HUN,1988,12624.0,34.368,65.632,4338.61632,Low
HUN,1989,13044.0,34.19,65.81,4459.7436,Low
HUN,1990,12907.0,34.162,65.838,4409.289339999999,Low
HUN,1991,12903.0,34.287,65.713,4424.05161,Low
HUN,1992,13140.0,34.413,65.587,4521.8682,Low
HUN,1993,12996.0,34.539,65.461,4488.688440000001,Low
HUN,1994,13234.0,34.665,65.33500000000001,4587.5661,Low
HUN,1995,13213.0,34.791,65.209,4596.934829999999,Low
HUN,1996,13358.0,34.917,65.083,4664.212860000001,Low
HUN,1997,13146.0,35.044,64.956,4606.884239999999,Low
HUN,1998,13123.0,35.171,64.82900000000001,4615.49033,Low
HUN,1999,13301.0,35.298,64.702,4694.986980000001,Low
HUN,2000,12982.0,35.425,64.575,4598.8735,Low
HUN,2001,13055.0,35.33,64.67,4612.3315,Low
HUN,2002,13255.0,34.919,65.081,4628.51345,Low
HUN,2003,10297.0,34.511,65.489,3553.59767,Low
HUN,2004,11048.0,34.104,65.896,3767.80992,Low
HUN,2005,12827.0,33.635,66.36500000000001,4314.361449999999,Low
HUN,2006,12661.0,33.105,66.89500000000001,4191.42405,Low
HUN,2007,13828.0,32.579,67.42099999999999,4505.02412,Low
HUN,2008,13969.0,32.057,67.943,4478.04233,Low
HUN,2009,14442.0,31.54,68.46000000000001,4555.0068,Low
HUN,2010,14799.0,31.089,68.911,4600.86111,Low
HUN,2011,14711.0,30.642,69.358,4507.74462,Low
HUN,2012,14818.0,30.322,69.678,4493.11396,Low
HUN,2013,14439.0,30.047,69.953,4338.486330000001,Low
HUN,2014,14778.0,29.773,70.227,4399.85394,Low
HUN,2015,105209.8117405583,29.5,70.5,31036.894463464698,Medium
HUN,1960,180212.25889755905,44.089,55.911,79453.78282534481,Medium
HUN,1961,180212.25889755905,43.665,56.335,78689.68284761916,Medium
HUN,1962,180212.25889755905,43.242,56.758,77927.38499248248,Medium
HUN,1963,180212.25889755905,42.819,57.181,77165.0871373458,Medium
HUN,1964,180212.25889755905,42.397,57.603,76404.5914047981,Medium
HUN,1965,10069.0,41.978,58.022,4226.76482,Low
HUN,1966,10677.0,41.559,58.441,4437.25443,Low
HUN,1967,11237.0,41.141,58.859,4623.01417,Low
HUN,1968,11842.0,40.724,59.276,4822.53608,Low
HUN,1969,12719.0,40.309,59.691,5126.901709999999,Low
HUN,1970,13126.0,39.888,60.112,5235.698879999999,Low
HUN,1971,13507.0,39.461,60.539,5329.99727,Low
HUN,1972,14672.0,39.035,60.965,5727.2152,Low
HUN,1973,15874.0,38.612,61.388,6129.2688800000005,Low
HUN,1974,17162.0,38.19,61.81,6554.167799999999,Low
HUN,1975,18638.0,37.769,62.231,7039.386219999999,Low
HUN,1976,20175.0,37.35,62.65,7535.3625,Low
HUN,1977,21447.0,36.934,63.066,7921.23498,Low
HUN,1978,23504.0,36.52,63.48,8583.660800000001,Low
HUN,1979,22527.0,36.107,63.893,8133.82389,Low
HUN,1980,21913.0,35.809,64.191,7846.826169999999,Low
HUN,1981,22317.0,35.628,64.372,7951.100759999999,Low
HUN,1982,22739.0,35.447,64.553,8060.29333,Low
HUN,1983,23628.0,35.266,64.73400000000001,8332.65048,Low
HUN,1984,24074.0,35.085,64.91499999999999,8446.3629,Low
HUN,1985,24554.0,34.905,65.095,8570.5737,Low
HUN,1986,25720.0,34.726,65.274,8931.5272,Low
HUN,1987,27214.0,34.547,65.453,9401.62058,Low
HUN,1988,26662.0,34.368,65.632,9163.19616,Low
HUN,1989,26982.0,34.19,65.81,9225.1458,Low
HUN,1990,25899.0,34.162,65.838,8847.61638,Low
HUN,1991,27465.0,34.287,65.713,9416.92455,Low
HUN,1992,29119.0,34.413,65.587,10020.72147,Low
HUN,1993,30354.0,34.539,65.461,10483.96806,Low
HUN,1994,30959.0,34.665,65.33500000000001,10731.93735,Low
HUN,1995,31264.0,34.791,65.209,10877.058239999998,Low
HUN,1996,32318.0,34.917,65.083,11284.47606,Low
HUN,1997,32435.0,35.044,64.956,11366.5214,Low
HUN,1998,34260.0,35.171,64.82900000000001,12049.584599999998,Low
HUN,1999,34904.0,35.298,64.702,12320.41392,Low
HUN,2000,32259.0,35.425,64.575,11427.75075,Low
HUN,2001,33704.0,35.33,64.67,11907.6232,Low
HUN,2002,33475.0,34.919,65.081,11689.135249999998,Low
HUN,2003,31378.0,34.511,65.489,10828.86158,Low
HUN,2004,31262.0,34.104,65.896,10661.59248,Low
HUN,2005,33219.0,33.635,66.36500000000001,11173.21065,Low
HUN,2006,33345.0,33.105,66.89500000000001,11038.862249999998,Low
HUN,2007,37220.0,32.579,67.42099999999999,12125.9038,Low
HUN,2008,37383.0,32.057,67.943,11983.868310000002,Low
HUN,2009,33344.0,31.54,68.46000000000001,10516.6976,Low
HUN,2010,34613.0,31.089,68.911,10760.83557,Low
HUN,2011,33533.0,30.642,69.358,10275.18186,Low
HUN,2012,32351.0,30.322,69.678,9809.47022,Low
HUN,2013,28045.0,30.047,69.953,8426.68115,Low
HUN,2014,27131.0,29.773,70.227,8077.71263,Low
HUN,2015,105209.8117405583,29.5,70.5,31036.894463464698,Medium
ISL,1960,180212.25889755905,19.7,80.3,35501.81500281913,Medium
ISL,1961,180212.25889755905,19.197,80.803,34595.34734056441,Medium
ISL,1962,180212.25889755905,18.703,81.297,33705.09878161047,Medium
ISL,1963,180212.25889755905,18.219,81.781,32832.871448546284,Medium
ISL,1964,180212.25889755905,17.744,82.256,31976.863218782877,Medium
ISL,1965,180212.25889755905,17.28,82.72,31140.678337498204,Medium
ISL,1966,180212.25889755905,16.825,83.175,30320.712559514308,Medium
ISL,1967,180212.25889755905,16.379,83.621,29516.9658848312,Medium
ISL,1968,180212.25889755905,15.943,84.057,28731.24043603784,Medium
ISL,1969,180212.25889755905,15.517,84.483,27963.53621313424,Medium
ISL,1970,180212.25889755905,15.1,84.9,27212.051093531416,Medium
ISL,1971,180212.25889755905,14.731,85.269,26547.06785819942,Medium
ISL,1972,180212.25889755905,14.37,85.63,25896.50160357924,Medium
ISL,1973,180212.25889755905,14.017,85.983,25260.352329670848,Medium
ISL,1974,180212.25889755905,13.67,86.33,24635.01579129632,Medium
ISL,1975,180212.25889755905,13.331,86.669,24024.096233633594,Medium
ISL,1976,180212.25889755905,12.998,87.002,23423.98941150472,Medium
ISL,1977,180212.25889755905,12.674,87.326,22840.10169267663,Medium
ISL,1978,180212.25889755905,12.356,87.644,22267.0267093824,Medium
ISL,1979,180212.25889755905,12.045,87.955,21706.56658421099,Medium
ISL,1980,180212.25889755905,11.74,88.26,21156.919194573435,Medium
ISL,1981,180212.25889755905,11.467,88.533,20664.939727783098,Medium
ISL,1982,180212.25889755905,11.2,88.8,20183.77299652661,Medium
ISL,1983,180212.25889755905,10.938,89.062,19711.61687821501,Medium
ISL,1984,180212.25889755905,10.681,89.319,19248.47137284828,Medium
